Timestamp,Email Address,Nama,Umur,Asal Universitas,Jurusan,Saya merasa lebih mudah memahami logika pemrograman jika dijelaskan melalui diagram alur (flowchart),Saya lebih suka menonton video tutorial koding daripada mendengarkan penjelasan suara saja.,Penggunaan warna yang berbeda pada kode (seperti di VS Code) sangat membantu saya mengenali struktur program.,Saya sering membayangkan bagaimana alur data mengalir dalam program seperti sebuah peta di pikiran saya,Saya lebih mudah mengingat perintah Python jika saya pernah melihatnya dalam bentuk infografis atau skema.,Saya merasa lebih cepat paham jika instruktur menjelaskan materi Python secara lisan di depan kelas/webinar.,Mendengarkan diskusi atau tanya jawab antar teman tentang suatu error membantu saya menemukan solusi.,Saya sering mengulang-ulang penjelasan guru di dalam hati atau dengan suara pelan untuk memahami konsep yang sulit.,Saya lebih suka mengikuti kursus yang menyediakan banyak sesi live session atau podcast teknis.,Instruksi yang diberikan melalui suara lebih mudah saya ikuti daripada instruksi yang hanya tertulis di layar.,Saya lebih suka membaca dokumentasi resmi atau buku teks Python untuk mendalami suatu materi.,Saya merasa harus menulis catatan atau rangkuman teks sendiri agar benar-benar memahami cara kerja sebuah fungsi.,Saya sangat menyukai penjelasan materi yang disajikan dalam bentuk daftar poin (bullet points) atau daftar langkah-langkah.,"Saat mencari solusi di internet, saya lebih memilih membaca artikel blog atau StackOverflow daripada menonton video.",Membaca komentar di dalam kode sangat membantu saya memahami tujuan dari baris kode tersebut.,Saya merasa bosan jika harus membaca teori terlalu lama tanpa mencoba langsung mengetik kodenya di komputer.,"Saya lebih cepat paham melalui metode trial and error (mencoba, salah, lalu memperbaiki sendiri).",Mengikuti tutorial live coding di mana saya mengetik bersamaan dengan instruktur adalah cara belajar favorit saya.,Saya lebih mudah memahami konsep Python jika saya mengaplikasikannya langsung ke dalam proyek nyata.,Saya merasa lebih percaya diri dengan kemampuan saya setelah berhasil memecahkan masalah koding secara mandiri.
2026-04-27 11:10:20,zulfaprayoga@gmail.com,"Drs. Yuni Permadi, M.TI.",20 - 24 Tahun,ITS,Administrasi Niaga,3,5,4,5,3,4,4,4,4,1,5,4,4,5,4,5,4,4,2,4
2026-04-24 14:19:03,xsusanti@hotmail.com,Harsaya Namaga,15 - 19 Tahun,Trilogi,Informatika,3,5,5,1,3,4,4,2,4,4,5,4,2,3,5,4,3,5,3,1
2026-04-07 00:25:41,luhungsitompul@gmail.com,Kamaria Kuswoyo,15 - 19 Tahun,Binus University ,Teknik Mesin,4,4,5,2,5,4,4,5,4,2,3,5,3,5,5,3,4,4,2,5
2026-04-20 08:32:51,luwes13@gmail.com,Puti Kartika Farida,> 25 Tahun,Universitas Sumatera Utara ,Computer science - Intelligent system,4,4,4,4,5,3,4,2,1,5,3,4,5,5,4,5,4,5,4,4
2026-05-01 07:18:38,melaniikhsan@gmail.com,"Sakti Andriani, M.Kom.",> 25 Tahun,Universitas Brawijaya ,Ilmu olahraga ,3,4,2,2,4,4,4,1,1,4,1,4,5,4,4,3,4,5,1,4
2026-05-06 11:16:41,lsiregar@hotmail.com,Raditya Mandala,> 25 Tahun,ITB,Sastra Belanda,2,5,5,4,3,5,5,5,5,4,2,4,5,4,3,5,4,5,4,3
2026-04-22 05:47:03,yessi90@hotmail.com,Natalia Santoso,15 - 19 Tahun,Universitas Sumatera Utara ,Mechatronics engineering ,5,2,3,3,5,1,3,4,4,4,1,4,5,4,5,5,5,3,5,4
2026-04-11 11:21:36,xanggraini@hotmail.com,Karta Prasetya,15 - 19 Tahun,Universitas Indonesia,Agribisnis,4,5,3,5,5,3,2,3,5,4,4,4,5,1,5,5,4,4,4,1
2026-05-06 08:16:46,mhutasoit@gmail.com,Maida Natsir,20 - 24 Tahun,BINUS University,perbankan,4,4,4,4,4,5,4,4,2,5,4,4,1,3,5,5,3,4,4,5
2026-04-20 20:50:00,lasmanto97@yahoo.com,Dt. Imam Pratiwi,20 - 24 Tahun,UGM,Mechatronics engineering ,4,2,4,5,4,4,4,4,5,5,5,3,3,5,5,3,3,4,5,3
2026-04-21 06:19:27,lusada@gmail.com,Embuh Hutagalung,> 25 Tahun,Universitas Indonesia,STEI,5,5,3,4,4,5,1,5,4,5,4,5,5,4,4,4,4,5,3,1
2026-04-08 04:39:52,syahriniwibisono@hotmail.com,Cakrawangsa Wibisono,20 - 24 Tahun,ugm,Statistika Terapan dan Komputasi,3,5,1,5,4,4,4,3,5,4,4,3,4,5,4,3,4,5,5,3
2026-04-11 06:31:12,arsipatra40@gmail.com,Dr. Prima Samosir,20 - 24 Tahun,Universitas Negeri Jakarta,Statistika terapan dan Komputasi ,4,4,2,3,3,4,2,4,5,3,2,5,2,2,5,1,4,4,4,4
2026-04-17 01:47:29,juyainah@hotmail.com,Puput Purnawati,> 25 Tahun,USU,Akuntansi ,4,5,3,1,2,3,4,4,4,4,5,4,1,3,4,3,5,5,4,3
2026-04-08 13:31:19,yoga80@gmail.com,"Suci Budiman, S.Kom",> 25 Tahun,Binus bandung,teknik elektro,5,5,3,5,2,2,4,2,5,3,5,4,4,3,4,5,4,4,4,4
2026-05-06 17:01:58,riyantilabuh@gmail.com,KH. Jumari Budiman,20 - 24 Tahun,UPN veteran Jakarta ,ilkom,4,1,3,5,3,3,1,4,4,3,5,4,5,4,2,1,5,4,2,4
2026-04-22 15:24:03,lazuardieja@yahoo.com,"Uda Widiastuti, M.Ak",> 25 Tahun,UI,Statistika ,4,5,5,3,5,3,5,5,5,2,5,5,3,5,2,4,4,4,4,4
2026-04-22 23:05:27,zahrauyainah@gmail.com,"Dt. Gatot Novitasari, S.Psi",15 - 19 Tahun,Prasetiya Mulya,Manajemen,4,4,3,5,4,5,4,4,5,3,4,4,1,2,3,4,5,4,5,5
2026-05-03 19:08:59,kamalpalastri@gmail.com,"R. Yance Rahayu, S.Psi",> 25 Tahun,BINUS ,Informatika,2,4,4,4,4,4,4,5,3,3,4,5,4,4,5,3,1,4,1,4
2026-05-01 21:59:13,ikinfarida@hotmail.com,Dr. Zelaya Nurdiyanti,15 - 19 Tahun,De Montfort University,Creativepreneurship,5,5,4,5,3,1,5,4,5,5,4,4,4,5,4,5,5,5,4,4
2026-04-28 03:44:43,lasmono28@gmail.com,Bagus Saragih,15 - 19 Tahun,USU,Sistem Informasi ,4,2,4,4,3,4,3,4,4,5,4,4,4,2,4,5,4,5,4,5
2026-04-27 18:16:38,hasanahade@yahoo.com,Zahra Siregar,20 - 24 Tahun,ITS,pertambangan,4,2,3,5,2,4,4,5,4,1,4,2,5,4,5,4,4,5,4,5
2026-04-26 20:13:50,akarsananurdiyanti@gmail.com,Kurnia Natsir,20 - 24 Tahun,USU,sistem informasi,1,4,3,5,3,5,3,4,5,4,5,4,5,5,4,1,3,4,5,4
2026-04-08 23:52:02,hassanaholivia@yahoo.com,R.A. Shania Laksmiwati,20 - 24 Tahun,Uhamka,Teknologi Rekayasa Logistik,5,2,5,4,5,4,4,5,4,4,5,5,5,4,4,4,4,4,4,2
2026-05-03 10:28:27,ophelia08@yahoo.com,R. Cornelia Purnawati,15 - 19 Tahun,Univertas Islam Lamongan,Computer Science ,2,5,5,4,4,5,3,4,1,3,5,4,4,5,4,2,3,5,3,4
2026-04-28 13:49:23,prastutikardi@hotmail.com,"Raina Wibowo, M.M.",> 25 Tahun,Universitas Telkom Bandung,STEI,4,4,5,4,4,3,4,1,5,4,5,4,5,4,5,3,5,5,5,2
2026-04-20 04:38:13,tprasetyo@gmail.com,Gasti Uyainah,> 25 Tahun,UGM,Computer Science ,4,3,5,2,4,4,4,4,3,1,4,4,5,3,2,5,3,3,4,5
2026-04-16 01:28:46,halimahbalijan@gmail.com,Ir. Viman Hardiansyah,15 - 19 Tahun,BINUS,Ilmu pendidikan ,5,4,1,4,4,3,4,4,4,4,3,4,4,4,1,3,5,4,2,3
2026-04-13 05:06:55,fwidiastuti@hotmail.com,Puti Hasna Kusumo,15 - 19 Tahun,Telkom university surabaya ,Mechatronics engineering ,4,3,4,3,3,5,3,4,4,5,2,5,4,4,1,3,5,4,3,5
2026-04-08 21:28:03,talia80@gmail.com,Juli Gunawan,20 - 24 Tahun,Universitas Sumatera Utara ,Teknik Informatika,5,5,3,4,4,4,4,4,5,3,4,4,4,5,1,4,5,4,5,3
2026-04-07 20:26:03,putri70@gmail.com,"Puti Nurul Siregar, S.E.I",20 - 24 Tahun,Universitas Telkom ,Kedokteran ,4,4,5,5,3,5,4,5,4,5,4,4,5,2,5,4,2,3,4,5
2026-05-03 10:02:27,nova17@gmail.com,Wira Maheswara,20 - 24 Tahun,De Montfort University,teknik elektro,5,4,2,5,2,2,4,5,5,5,3,4,4,1,5,3,5,3,4,4
2026-05-02 07:45:13,garangnasyiah@yahoo.com,Novi Damanik,> 25 Tahun,IPB,Sistem Informasi ,4,4,4,4,3,3,1,2,4,4,4,4,4,5,5,4,3,2,3,4
2026-04-30 05:42:47,jarwa65@hotmail.com,R. Tina Sitompul,> 25 Tahun,Prasetiya Mulya,Teknologi Pangan,4,5,5,1,4,5,5,4,4,4,5,5,3,5,4,4,4,5,4,2
2026-04-17 23:33:18,gandi87@gmail.com,"Limar Yolanda, S.Psi",20 - 24 Tahun,Universitas Pembangunan Nasional Veteran Jakarta,Teknik,5,4,5,5,5,4,3,4,5,3,3,4,1,2,4,5,4,4,5,4
2026-04-12 09:52:07,ysitompul@gmail.com,Laras Winarno,20 - 24 Tahun,Unpad,Matematika dan IPA ,2,4,4,5,1,4,2,4,5,4,5,4,2,4,5,3,4,4,3,4
2026-04-20 01:16:17,gandi82@gmail.com,Kariman Agustina,> 25 Tahun,Bina Nusantara ,Ilmu olahraga ,4,3,4,4,5,4,3,3,5,2,3,4,1,5,4,5,3,4,2,4
2026-04-27 00:26:11,samosircengkir@hotmail.com,Darmana Utami,> 25 Tahun,Univertas Islam Lamongan,fisika ,4,5,5,1,5,2,1,4,4,5,4,4,5,4,4,5,4,3,3,4
2026-04-25 08:48:43,zulaikaihsan@hotmail.com,"H. Mitra Hariyah, M.Farm",> 25 Tahun,ub,Ilmu komunikasi ,1,5,5,3,3,3,4,4,4,5,3,5,4,4,4,4,2,4,5,4
2026-04-21 05:27:38,asmianto57@gmail.com,Ir. Chandra Wijaya,> 25 Tahun,Universitas Indonesia ,Staterkom,3,5,4,5,3,4,5,3,4,3,2,4,2,3,4,4,5,3,2,4
2026-04-12 14:41:47,viktorsaputra@gmail.com,"Ir. Jindra Rahayu, S.Sos",> 25 Tahun,Universitas Negeri Surabaya ,perbankan,4,5,5,4,4,5,5,5,4,4,5,4,4,2,4,4,5,4,3,4
2026-04-09 08:54:32,oktavianigenta@hotmail.com,Sari Widodo,> 25 Tahun,Universitas Negeri Jakarta,Ilmu Politik,2,4,5,5,2,4,5,5,4,4,5,4,4,5,5,2,5,4,4,1
2026-04-23 14:41:25,ifujiati@yahoo.com,"Drs. Wirda Prabowo, S.Pd",20 - 24 Tahun,Bina Nusantara ,Sastra Jepang,4,4,4,4,5,5,5,5,5,4,2,4,4,5,1,5,4,5,2,5
2026-04-11 16:19:22,legawadabukke@yahoo.com,Jessica Situmorang,20 - 24 Tahun,Universitas Gunadarma,Informatika,4,4,3,5,4,5,5,4,4,4,4,4,3,4,4,2,5,2,2,4
2026-04-07 20:06:09,mulyono53@yahoo.com,Gilda Nuraini,15 - 19 Tahun,Unnes,Statistika terapan dan Komputasi ,4,5,4,1,4,4,4,4,3,5,5,1,4,3,1,5,3,5,4,5
2026-05-06 12:58:46,psalahudin@gmail.com,Dagel Nashiruddin,> 25 Tahun,Universitas Indonesia ,Matematika dan IPA ,5,5,4,4,5,1,5,4,4,4,4,4,2,5,5,3,3,5,4,4
2026-04-17 13:15:10,tnarpati@yahoo.com,Hj. Vanesa Mansur,> 25 Tahun,IPB university ,Branding,2,4,5,5,3,5,4,4,1,3,4,4,2,4,4,4,5,4,5,5
2026-04-21 00:21:52,ade27@gmail.com,Agnes Hakim,20 - 24 Tahun,Binus University,Teknik Informatika ,2,5,5,5,3,4,5,4,5,5,4,5,4,4,2,5,3,4,5,5
2026-04-07 21:15:18,mansurumay@gmail.com,Capa Suryatmi,15 - 19 Tahun,Universitas Telkom Bandung,Sistem Informasi ,5,2,1,4,5,3,2,4,5,3,4,2,3,5,4,5,2,4,5,3
2026-04-26 18:06:45,cakrabirawanajmudin@yahoo.com,Wirda Setiawan,15 - 19 Tahun,Universitas Gunadarma,pertanian ,2,4,1,4,4,3,2,5,3,2,2,5,4,4,5,4,5,3,5,4
2026-05-03 02:30:59,saptonozulaikha@yahoo.com,Rusman Rahimah,15 - 19 Tahun,Binus University ,pertambangan,4,4,1,5,1,1,4,4,2,2,3,5,5,5,2,3,3,5,5,5
2026-04-19 11:00:26,qadriansyah@gmail.com,Raditya Utami,> 25 Tahun,Institut Pariwisata dan Bisnis Internasional ,Branding,5,4,2,5,2,4,3,4,4,5,5,3,5,4,4,3,3,2,3,5
2026-04-27 01:20:34,uardianto@gmail.com,KH. Liman Jailani,15 - 19 Tahun,Binus,Creativepreneurship,5,3,3,4,4,4,4,3,1,4,1,1,3,2,4,4,4,3,4,4
2026-05-02 06:40:51,dodo01@hotmail.com,Budi Januar,> 25 Tahun,Universitas Pembangunan Nasional Veteran Jakarta,teknik mesin,4,4,4,5,4,2,4,5,5,4,4,5,3,4,3,2,3,4,4,5
2026-04-11 01:11:32,claksmiwati@gmail.com,Muni Haryanti,15 - 19 Tahun,BINUS,Computer Science,4,4,2,2,5,4,5,4,5,1,4,2,3,3,3,4,5,4,1,5
2026-05-05 02:23:00,hanisamosir@hotmail.com,"Hj. Kezia Nasyidah, S.Gz",> 25 Tahun,IPB university ,Statistika ,1,4,4,3,4,1,5,3,1,3,2,4,4,4,4,4,2,4,4,1
2026-04-11 13:26:37,upik56@gmail.com,Septi Utami,20 - 24 Tahun,a,Mechatronics engineering ,3,4,4,5,5,2,2,5,2,4,5,2,4,4,4,5,5,4,4,4
2026-04-18 09:36:12,hardi07@hotmail.com,"Rosman Budiman, S.T.",15 - 19 Tahun,Universitas Negeri Semarang,Agribisnis,4,4,5,4,4,4,4,4,4,4,3,5,4,4,2,5,4,5,4,4
2026-04-29 20:01:55,wahyunibakda@hotmail.com,Halim Waluyo,15 - 19 Tahun,Pnj,teknik elektro,2,4,4,2,2,4,3,4,1,4,5,5,5,5,2,2,3,4,5,5
2026-04-30 08:27:11,osihombing@hotmail.com,Gamblang Saefullah,20 - 24 Tahun,a,Sistem Informasi,4,4,5,4,1,3,5,5,3,2,4,4,4,4,4,1,4,4,5,4
2026-05-06 12:53:33,najmudinjarwa@hotmail.com,"dr. Zalindra Wulandari, S.Gz",15 - 19 Tahun,IPB university ,Sastra Belanda,5,5,4,3,4,4,4,4,3,5,2,2,5,3,1,5,4,4,5,4
2026-04-18 22:41:36,kuncarakurniawan@gmail.com,Daru Damanik,15 - 19 Tahun,Universitas Palangkaraya ,akuntansi,5,5,5,3,4,4,4,4,3,2,4,5,2,5,5,5,5,3,5,4
2026-04-09 20:46:09,rfujiati@gmail.com,Zamira Kusmawati,15 - 19 Tahun,a,a,4,4,5,5,4,5,4,4,3,5,4,5,1,5,3,4,4,2,4,5
2026-04-13 10:14:42,taufanmansur@yahoo.com,Titin Ramadan,15 - 19 Tahun,IPB university ,Manajemen,3,1,5,4,4,1,4,4,1,2,5,5,4,5,4,3,2,4,5,2
2026-05-03 06:55:55,bahuwarnamarpaung@hotmail.com,dr. Mila Hutagalung,15 - 19 Tahun,Binus University,a,5,4,4,1,1,5,4,5,4,4,4,5,3,5,3,3,5,3,1,1
2026-04-20 12:17:54,talia75@hotmail.com,Purwa Anggriawan,20 - 24 Tahun,Universitas Negeri Semarang,Staterkom,4,4,5,4,4,4,4,5,4,4,2,5,5,4,2,4,5,2,4,4
2026-04-10 20:19:23,tirta39@yahoo.com,"Yoga Mansur, S.Farm",20 - 24 Tahun,Unpad,Sistem Informasi ,3,4,5,1,2,4,3,4,4,3,4,4,1,5,5,4,4,5,2,4
2026-04-22 03:21:22,mahmud02@hotmail.com,"Heru Tamba, S.T.",> 25 Tahun,Unnes,Agribisnis,4,5,4,1,4,4,3,5,5,5,4,5,5,5,5,5,3,2,5,3
2026-04-11 15:54:19,purwadiprasetya@hotmail.com,Cemeti Siregar,20 - 24 Tahun,Prasetiya Mulya,fisika,3,5,4,4,5,5,3,5,2,5,4,5,4,5,5,3,3,4,2,4
2026-05-05 17:02:09,ulazuardi@hotmail.com,Rama Safitri,20 - 24 Tahun,BINUS ,teknik mesin,4,3,5,4,4,4,5,4,5,2,3,2,5,4,2,2,2,4,4,5
2026-04-23 09:35:27,emongfujiati@hotmail.com,drg. Muni Tarihoran,20 - 24 Tahun,De Montfort University,Ekonomi ,5,5,2,5,5,4,4,4,5,2,5,4,5,5,5,3,5,4,5,5
2026-05-03 16:22:54,tprayoga@gmail.com,Zahra Puspita,15 - 19 Tahun,Universitas Palangkaraya ,kimia,5,3,5,5,4,5,5,5,3,5,5,3,4,4,2,5,2,4,4,2
2026-04-21 12:42:28,ganep99@yahoo.com,"Genta Thamrin, S.E.",> 25 Tahun,Universitas Telkom ,Kelautan,4,4,5,4,4,5,3,1,4,4,4,4,3,3,5,4,5,1,3,4
2026-05-02 09:10:07,ramadannardi@hotmail.com,R.M. Adika Nasyiah,> 25 Tahun,Unpad,Manajemen ,4,4,5,5,3,3,4,5,5,4,4,2,5,5,4,4,5,3,4,3
2026-04-27 03:20:31,mayasariarta@yahoo.com,Putri Hastuti,> 25 Tahun,BINUS,Computer science,4,3,5,4,3,5,5,4,3,3,4,5,4,4,3,3,3,2,3,3
2026-05-02 20:32:31,gnasyidah@gmail.com,Usyi Wacana,> 25 Tahun,ub,Branding,2,2,5,3,2,2,5,4,4,4,3,4,4,4,5,5,4,4,5,2
2026-05-01 18:01:26,wastutilatika@hotmail.com,R. Vanesa Halimah,> 25 Tahun,Universitas Diponegoro ,Matematika dan IPA ,3,5,4,2,4,5,4,5,4,5,5,4,5,5,4,4,5,4,3,4
2026-04-11 06:26:48,fprasasta@gmail.com,Harto Kuswandari,20 - 24 Tahun,Trilogi,ilmu Komunikasi ,2,1,5,4,4,4,5,4,2,2,4,5,5,4,4,5,4,4,3,3
2026-04-11 13:49:43,harjaya63@hotmail.com,drg. Shania Ardianto,15 - 19 Tahun,Kyoto University of Advanced Science ,Pendidikan Bahasa Inggris,5,5,4,2,4,4,4,4,5,1,3,5,5,3,4,4,5,5,4,4
2026-04-14 18:53:43,prakasagaduh@gmail.com,"KH. Rahman Pradana, S.Psi",20 - 24 Tahun,ITB,Branding,4,5,1,4,3,4,4,4,3,3,4,5,4,5,2,5,2,5,5,5
2026-04-26 04:35:54,oktavianitugiman@hotmail.com,Umar Manullang,15 - 19 Tahun,Universitas Telkom ,Farmasi,4,2,5,2,3,5,5,2,1,4,4,5,4,3,2,4,3,1,3,4
2026-04-09 00:12:57,ade17@yahoo.com,"Salsabila Lestari, S.T.",> 25 Tahun,Universitas Trilogi,teknik,2,4,4,4,4,5,4,5,4,3,5,5,5,5,2,2,4,2,3,5
2026-04-12 23:20:39,irawanganjaran@yahoo.com,Tgk. Purwa Widodo,15 - 19 Tahun,Unesa,Statistika dan Sains Data ,4,4,5,5,5,1,5,4,3,4,4,4,5,4,2,4,5,2,1,4
2026-04-20 14:33:46,gantarnapitupulu@hotmail.com,Oni Nugroho,15 - 19 Tahun,Universitas Indraprasta,Fiskes,3,5,4,3,1,4,4,5,5,3,3,5,4,5,3,3,2,4,4,3
2026-04-11 16:15:03,empluk25@yahoo.com,"Ir. Hesti Siregar, S.E.",> 25 Tahun,Universitas Negeri Surabaya ,Arkeologi,4,5,4,4,3,5,2,4,5,5,5,4,4,4,4,4,5,5,4,4
2026-05-01 05:33:46,panji78@yahoo.com,"Jumari Mardhiyah, S.IP",> 25 Tahun,UNNES,Kelautan,5,4,4,5,4,5,4,1,5,5,4,4,5,5,3,1,5,5,4,3
2026-04-27 04:00:11,awijaya@gmail.com,Lasmanto Widodo,20 - 24 Tahun,UPN veteran Jakarta ,teknik mesin,5,4,3,4,2,5,4,4,5,2,4,5,5,5,5,5,5,3,4,3
2026-05-06 04:26:21,digdayanasyidah@yahoo.com,Mursita Sihombing,20 - 24 Tahun,Institut Pariwisata dan Bisnis Internasional ,Sejarah ,4,5,5,5,3,4,5,2,5,3,5,1,5,3,4,3,2,1,4,5
2026-05-03 15:14:08,ssirait@gmail.com,Ade Widiastuti,> 25 Tahun,Universitas Sumatera Utara ,Statistika ,5,4,5,5,4,4,4,4,4,5,4,4,4,5,4,4,4,1,5,1
2026-04-21 03:16:38,setiawanmakuta@gmail.com,Jelita Simanjuntak,20 - 24 Tahun,Universitas Sumatera Utara ,Ilmu Ekonomi ,4,4,5,2,5,4,5,4,4,5,4,4,4,4,4,4,4,4,2,4
2026-04-25 19:52:38,gilang59@yahoo.com,Yahya Gunawan,20 - 24 Tahun,ASTRAtech,Media Production,5,3,3,1,4,4,5,5,4,5,4,5,3,4,2,4,5,4,3,3
2026-04-12 07:05:42,hidayantocahyadi@hotmail.com,"KH. Langgeng Marpaung, S.IP",15 - 19 Tahun,BINUS,a,2,5,3,2,4,4,4,3,4,3,3,2,4,5,5,4,4,5,5,4
2026-04-13 05:42:51,wahyunikayla@hotmail.com,"Drs. Manah Yuliarti, M.Pd",20 - 24 Tahun,Universitas Indraprasta,Manajemen Informatika,5,5,5,3,4,3,5,5,5,5,2,4,3,5,4,4,4,4,3,5
2026-04-28 06:29:48,wadriansyah@hotmail.com,Ir. Kezia Widodo,20 - 24 Tahun,Institut Pertanian Bogor,Psikologi ,4,4,4,4,2,4,2,5,5,5,4,4,4,2,5,5,4,4,5,4
2026-04-19 05:37:36,qiswahyudi@gmail.com,Fitriani Maulana,20 - 24 Tahun,Universitas Indonesia,Informatika,3,5,2,4,2,3,5,4,4,3,3,3,3,4,5,4,3,4,4,5
2026-04-26 04:07:15,mpranowo@gmail.com,"Rahman Setiawan, S.Ked",15 - 19 Tahun,Kyoto University of Advanced Science ,Hukum ,4,5,2,3,4,5,4,2,4,5,4,5,4,5,4,2,3,5,5,3
2026-05-04 09:16:57,wwahyuni@hotmail.com,Jagapati Hartati,15 - 19 Tahun,UGM,Statistika dan Sains Data ,4,2,5,5,4,4,5,4,4,2,2,2,2,4,5,3,4,5,3,4
2026-04-24 08:54:17,maryadigamani@yahoo.com,Rizki Suartini,> 25 Tahun,Universitas Muhammadiyah Surakarta (UMS),Teknik Informatika ,4,4,5,4,4,4,4,5,4,4,3,4,3,4,2,4,2,4,5,2
2026-04-28 20:00:51,mandalaanita@hotmail.com,Tami Handayani,20 - 24 Tahun,Universitas Airlangga,akuntansi,4,4,4,2,4,4,2,5,4,5,2,1,3,5,5,4,4,3,5,4
2026-04-19 03:54:38,dalimamansur@hotmail.com,Restu Safitri,20 - 24 Tahun,Unpad,pertambangan,5,5,4,2,3,3,3,5,5,5,4,5,4,3,4,4,5,4,5,1
2026-04-22 10:27:23,yuliartieva@hotmail.com,Ratna Manullang,> 25 Tahun,a,fisika ,4,2,4,5,4,3,2,5,4,5,5,1,2,4,4,3,4,5,3,5
2026-04-23 21:27:31,lyulianti@yahoo.com,Umi Salahudin,> 25 Tahun,Universitas Gunadarma,Hukum ,4,4,5,4,5,2,4,5,5,4,4,3,4,5,3,4,4,4,4,4
2026-04-18 16:38:19,gprabowo@gmail.com,"R.A. Ika Hardiansyah, S.H.",> 25 Tahun,Unesa,teknik,3,4,5,4,4,4,5,1,3,4,4,1,4,5,5,2,5,4,4,3
2026-04-19 21:39:13,sinagaprabawa@yahoo.com,Daniswara Pangestu,20 - 24 Tahun,Unnes,ekonomi,3,2,3,5,5,3,5,2,2,3,4,4,1,4,5,1,4,4,4,5
2026-04-28 02:53:34,lanang33@hotmail.com,Tira Nainggolan,> 25 Tahun,Universitas Palangkaraya ,Statistika dan Sains Data ,5,4,3,4,5,4,5,4,3,5,4,5,4,4,1,4,5,5,3,5
2026-04-10 02:27:52,simon73@gmail.com,"Yuliana Sihombing, S.I.Kom",> 25 Tahun,Politeknik Astra,Sistem Informasi ,1,1,4,5,3,3,5,2,4,5,5,4,5,5,5,3,5,4,5,5
2026-04-07 17:12:04,faizahutami@yahoo.com,Atmaja Pudjiastuti,15 - 19 Tahun,Universitas Negeri Semarang,ilkom,5,3,1,4,5,5,4,5,5,5,4,5,2,4,5,4,4,5,5,5
2026-04-29 04:26:10,ganep19@hotmail.com,Cornelia Usamah,20 - 24 Tahun,Universitas Palangkaraya ,Psikologi ,4,5,5,4,4,4,5,4,5,5,3,4,4,5,4,5,2,4,5,1
2026-04-24 12:40:47,aryanimariadi@gmail.com,"Azalea Ardianto, S.Psi",20 - 24 Tahun,Binus University,Sastra Jepang,4,2,1,4,2,4,3,2,5,4,5,2,2,4,5,4,5,3,4,3
2026-04-15 02:16:40,qusamah@gmail.com,Wulan Prasetya,15 - 19 Tahun,Universitas Brawijaya ,Pendidikan Bahasa Inggris,4,5,3,4,4,5,4,5,5,5,5,3,1,4,5,4,4,5,4,3
2026-05-05 20:01:12,iswahyuditeguh@yahoo.com,"Ir. Jasmin Andriani, M.Pd",15 - 19 Tahun,Undip,Informatika,3,5,5,5,2,1,3,5,3,3,1,5,4,4,5,5,4,4,3,5
2026-05-01 08:46:44,karsayulianti@hotmail.com,Emas Mangunsong,> 25 Tahun,Universitas Negeri Semarang,Computer Science,3,3,5,4,4,2,4,4,3,5,2,4,4,5,4,1,4,4,4,3
2026-04-27 23:40:55,manullangjindra@hotmail.com,Puti Puji Pudjiastuti,15 - 19 Tahun,Binus,Teknik Informatika ,4,4,5,3,5,3,2,4,3,5,4,4,5,4,4,5,5,5,2,5
2026-04-12 21:37:29,mardhiyahilsa@gmail.com,Hasim Sinaga,> 25 Tahun,BINUS ,Pertanian ,4,5,4,4,5,4,5,5,4,5,4,2,4,2,5,5,5,3,5,5
2026-04-21 21:29:19,budimanjarwi@hotmail.com,"Puti Latika Siregar, S.Gz",> 25 Tahun,Universitas Gunadarma,ilmu Komunikasi ,5,4,4,4,4,3,1,4,4,2,4,2,5,5,4,1,4,4,1,4
2026-04-26 18:47:36,dadapwijayanti@hotmail.com,"Pranata Situmorang, S.H.",15 - 19 Tahun,Unpad,Informatika,5,3,3,2,4,2,2,5,4,4,4,5,5,5,3,4,4,4,5,4
2026-04-27 05:56:11,novapurwanti@gmail.com,"Ir. Belinda Widiastuti, M.M.",20 - 24 Tahun,Universitas Brawijaya ,Manajemen,4,5,5,5,2,3,4,1,5,4,3,5,4,4,3,4,5,4,5,4
2026-04-12 08:21:20,oktavianiasirwanda@hotmail.com,Dina Hutapea,20 - 24 Tahun,ugm,Manajemen Perhotelan,4,4,5,4,1,5,4,3,3,4,2,4,4,4,1,1,4,3,3,1
2026-05-06 15:31:18,titinnamaga@hotmail.com,Wisnu Halimah,15 - 19 Tahun,ugm,Matematika dan IPA ,4,4,4,4,5,4,4,5,5,4,4,4,5,2,5,4,5,2,5,5
2026-04-25 14:42:33,pia81@hotmail.com,Karta Puspasari,> 25 Tahun,Universitas Gunadarma,a,4,4,3,4,4,4,5,4,4,4,5,4,5,4,4,4,4,3,4,4
2026-04-12 04:46:59,hmahendra@hotmail.com,Ibrani Farida,15 - 19 Tahun,Institut Pertanian Bogor,fisika,4,4,2,3,2,4,3,4,5,4,4,4,5,3,5,3,5,4,4,2
2026-04-11 10:34:39,idagunawan@yahoo.com,Zaenab Laksita,20 - 24 Tahun,Universitas Diponegoro ,Teknik Informatika,5,5,2,2,3,2,4,4,4,1,4,5,4,2,5,4,4,5,4,4
2026-05-02 12:33:35,faizah95@hotmail.com,dr. Pangeran Hutapea,> 25 Tahun,Kyoto University of Advanced Science ,a,1,2,4,4,4,4,5,4,2,4,5,5,5,4,3,3,5,5,5,3
